"brewery_name","brewery_id","beers","beers_id","n_beers","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews"
"Amherst Brewing Co.",225,"[""Honey Pilsner"",""Cascade I.P.A."",""Half In The Bagpipe"",""10th Anniversary Ale"",""2 Sisters Stout"",""Chocolate Porter"",""Salamander Crossing Steam Lager"",""North Pleasant Pale Ale"",""Graduation Ale"",""Righteous Red"",""Belgian Gold"",""Amherst ESB"",""Oatmeal Stout"",""Puffers Smoked Porter"",""Belgian Tripel"",""Heather Ale"",""Massatucky Brown"",""Seeing Double IPA"",""Double IPA"",""Incinerator Doppelbock""]","[""6264"",""6266"",""6277"",""37899"",""7882"",""23300"",""6280"",""6265"",""17875"",""6268"",""40670"",""6267"",""35234"",""6271"",""58320"",""11421"",""6269"",""34078"",""29931"",""22647""]",20,3.95192307692308,3.66666666666667,3.86858974358974,3.75320512820513,3.85897435897436,156
"Amnesia Brewing",9685,"[""Goldihops"",""Desolation IPA"",""The ESB"",""Fresh Hop IPA"",""Copacetic IPA"",""Dusty Trail Pale""]","[""59362"",""21491"",""31234"",""53760"",""33676"",""21502""]",6,3.90217391304348,3.70652173913043,3.80434782608696,3.83695652173913,3.85869565217391,46
"Amos Howard's Brew Pub",3062,"[""Table Rock Pale Ale"",""Ruby Lager"",""Hefe Weizen"",""Christmas Ale"",""Irish Walker"",""Summer Ale"",""Hickory Stick Stout"",""Nut Brown Ale"",""Chocolate Porter"",""Crawdad Red Ale"",""Spring Bock"",""Black Magic"",""Oatmeal Porter"",""Piedmont Pilsner"",""Scottish Ale"",""ESB"",""Schwarz Bier"",""Oktoberfest"",""Poor Richard's Ale"",""Weizen Bock"",""Olde Hickory Bardstown Brand Ale Aged In Bourbon Barrels"",""Tavern Ale"",""Dunkel Weizen""]","[""9903"",""15597"",""21896"",""21040"",""50852"",""30313"",""9762"",""15598"",""21916"",""9904"",""24258"",""49265"",""17154"",""9902"",""29922"",""47306"",""44417"",""32735"",""27724"",""37953"",""42513"",""44887"",""44416""]",23,3.8359375,3.515625,3.7734375,3.6015625,3.71875,128
"Amstel Brouwerij B. V.",163,"[""Amstel Light"",""Amstel Bright"",""Amstel (Pure Filtered)"",""Amstel Lager"",""Amstel Bock""]","[""436"",""3386"",""33584"",""1414"",""1418""]",5,2.78046594982079,2.31451612903226,2.65143369175627,2.5179211469534,2.43548387096774,558
"Amsterdam Brewing Company",769,"[""Amsterdam Oktoberfest Lager"",""Amsterdam Boneshaker IPA"",""Amsterdam Oranje Wit"",""Amsterdam Big Wheel Deluxe Amber"",""Amsterdam Dry Dock Porter"",""Amsterdam Irish Stout"",""Amsterdam Framboise"",""Amsterdam Avalanche"",""Amsterdam Nut Brown Ale"",""Amsterdam Dutch Amber Lager"",""Amsterdam Tilted Kilt Scotch Ale"",""KLB Nut Brown Ale"",""KLB Cream Ale"",""Amsterdam Tempest Imperial Stout"",""Amsterdam CJM Royal Brown Ale"",""Amsterdam Natural Blonde Lager"",""Amsterdam Strong Spring Bock"",""Amsterdam The Nightman Cometh"",""Amsterdam Teichert Smoked Porter"",""Amsterdam Two Fisted Stout"",""Amsterdam Pomegranate Wheat"",""KLB Raspberry Wheat Beer""]","[""2358"",""58772"",""50763"",""49970"",""55400"",""23144"",""3878"",""8557"",""4858"",""11951"",""34261"",""57198"",""57196"",""69520"",""63067"",""39316"",""48410"",""76012"",""64705"",""37271"",""43840"",""38521""]",22,3.47881355932203,3.43785310734463,3.5593220338983,3.3135593220339,3.38418079096045,354
"Anacapa Brewing Company",3965,"[""Espresso Stout"",""English Summer Ale"",""Offshore Amber Ale"",""Chocolate Raspberry Stout"",""Imperial Red Ale"",""Hurricane Hefeweizen"",""Rye Pale Ale""]","[""35351"",""31508"",""9242"",""9241"",""49583"",""9239"",""50089""]",7,3.72222222222222,3.44444444444444,3.38888888888889,3.61111111111111,3.61111111111111,9
"Anacortes Brewery & Rockfish Grill",1066,"[""Herberts Ale"",""Klosterbier"",""Dubbel"",""Old Sebastes Barley Wine"",""Honey Ale"",""Anacortes Porter"",""Anacortes Pilsner"",""Pale Ale"",""Anacortes IPA"",""Marzen"",""Trippel"",""Bourbon Barrel Stout"",""Dark Side"",""Honey Cream Ale""]","[""48507"",""14583"",""56222"",""22187"",""42684"",""3194"",""3187"",""22182"",""3195"",""42686"",""72994"",""57246"",""64001"",""54417""]",14,3.925,3.79166666666667,3.775,3.83333333333333,3.91666666666667,60
"Anadolu Efes Brewery",569,"[""Efes Pilsener"",""Stary Melnik"",""Efes Dark"",""Mariachi"",""Marmara Kirrmizi Bira"",""Efes Dark Brown"",""Efes Extra"",""Efes Pilsener Fici/Draft"",""Gusta Dark"",""Gusta""]","[""1506"",""5033"",""12362"",""65768"",""48241"",""51306"",""14169"",""30054"",""51605"",""46876""]",10,3.16266666666667,2.884,3.13866666666667,3.028,3,375
"Anaheim Brewery",25926,"[""Tavern Ale"",""Red"",""Hefeweizen"",""Chocolate Stout"",""Gold""]","[""71596"",""71595"",""71591"",""72832"",""71590""]",5,3.69230769230769,3.57692307692308,3.96153846153846,3.73076923076923,3.61538461538462,13
"Anchor Brewing Company",28,"[""Anchor Summer Beer"",""Anchor Steam Beer"",""Anchor Bock Beer"",""Anchor Porter"",""Our Special Ale 2010 (Anchor Christmas Ale)"",""Anchor Liberty Ale"",""Anchor Old Foghorn"",""Our Special Ale 2008 (Anchor Christmas Ale)"",""Brekle's Brown"",""Our Special Ale 2007 (Anchor Christmas Ale)"",""Our Special Ale 2004 (Anchor Christmas Ale)"",""Our Special Ale 2009 (Anchor Christmas Ale)"",""Our Special Ale 2001 (Anchor Christmas Ale)"",""Our Special Ale 1997 (Anchor Christmas Ale)"",""Our Special Ale 1995 (Anchor Christmas Ale)"",""Our Special Ale 2005 (Anchor Christmas Ale)"",""Our Special Ale 2003 (Anchor Christmas Ale)"",""Our Special Ale 2002 (Anchor Christmas Ale)"",""Anchor Small Beer"",""Anchor Humming Ale"",""Our Special Ale 1998 (Anchor Christmas Ale)"",""Anchor Our Barrel Ale"",""Our Special Ale 2006 (Anchor Christmas Ale)"",""Our Special Ale 1994 (Anchor Christmas Ale)"",""Our Special Ale 1996 (Anchor Christmas Ale)"",""Our Special Ale 1999 (Anchor Christmas Ale)"",""Our Special Ale 2011 (Anchor Christmas Ale)"",""Our Special Ale 2000 (Anchor Christmas Ale)""]","[""2550"",""63"",""23942"",""61"",""63022"",""665"",""1445"",""45537"",""66961"",""39441"",""20599"",""53863"",""1998"",""2880"",""18538"",""26756"",""14007"",""7000"",""648"",""53899"",""62"",""47863"",""33449"",""13754"",""2254"",""1091"",""74323"",""687""]",28,3.9417089426042,3.83308465134786,4.01770615736596,3.83442753406943,3.90037799661792,10053
"Anderson Valley Brewing Company",193,"[""Hop Ottin' IPA"",""Deep Enders Dark Porter"",""Boont Amber Ale"",""Huge'r Boont"",""Brother David's Triple Abbey Style Ale"",""Barney Flats Oatmeal Stout"",""Poleeko Gold Pale Ale"",""Imperial Stout"",""Bahl Hornin' Imperial Boont Amber Ale"",""Horn Of The Beer"",""V.S.O.B."",""Wee Geech"",""Boont ESB"",""Imperial IPA"",""Brother David's Belgian-style Double Ale"",""Boontlinger Weiss"",""Mendo Mellow"",""Beerguy - Over The Top India Pale Ale"",""Winter Solstice Seasonal Ale"",""High Rollers Wheat"",""Summer Solstice Cerveza Crema"",""Gatlin Damnosus"",""Port Barrel Aged Oatmeal Stout""]","[""611"",""2742"",""623"",""51832"",""17498"",""615"",""608"",""72475"",""61525"",""4170"",""64741"",""66183"",""619"",""41019"",""4168"",""69905"",""45650"",""46037"",""2081"",""1162"",""23506"",""68152"",""16689""]",23,3.86859356376639,3.78436630909813,3.90534366309098,3.81773937226857,3.87266587206992,5034
"Andrew's Brewing Co.",338,"[""Andrew's Old English Ale"",""Northern Brown Ale"",""Summer Golden Ale"",""Andrew's Porter"",""Andrew's St. Nick Porter""]","[""1392"",""1930"",""1391"",""1744"",""1869""]",5,3.48058252427184,3.56310679611651,3.66990291262136,3.42233009708738,3.45145631067961,103
"Angel City Brewing",1011,"[""Angel City Ale"",""Angel City Che"",""Angel City Abbey"",""Angel City Dunkel"",""Angel City Pilz"",""Belgian Night Train"",""Angel City Belgian IPA"",""Angel City Vitzen"",""Charlie Parker Pale Ale"",""Angel City IPA"",""Rahsann Roland Kirk Stritch Stout"",""Alpine Lager""]","[""4263"",""46064"",""20744"",""20745"",""29399"",""46389"",""46312"",""4264"",""47526"",""4266"",""46387"",""33389""]",12,3.1241134751773,3.10283687943262,3.45035460992908,3.22695035460993,3.0531914893617,141
"Angry Minnow Brewpub",11241,"[""Honey Wheat"",""Belgian Pale Ale"",""Amber Ale"",""River Pig Pale Ale"",""ESB"",""Oaky's Oatmeal Stout"",""German Pilsner"",""Rye IPA""]","[""25081"",""60083"",""51361"",""23124"",""30709"",""23123"",""31892"",""72189""]",8,3.63888888888889,3.54166666666667,3.66666666666667,3.43055555555556,3.44444444444444,36
"Anheuser-Busch",29,"[""Budweiser Chelada"",""Bud Ice"",""Michelob Light"",""Michelob Amber Bock"",""Bud Light"",""Redbridge"",""Busch Light"",""Bud Light Lime"",""Natural Ice"",""Budweiser"",""Shock Top Belgian White"",""Tequiza"",""Budweiser Select"",""Beach Bum Blonde Ale"",""Natural Light"",""Michelob Golden Draft Light"",""Bud Light Golden Wheat"",""Budweiser American Ale"",""Michelob Bavarian Style Wheat"",""Michelob (Original Lager)"",""Michelob Celebrate Cherry Lager"",""Busch Beer"",""Michelob DunkelWeisse"",""Michelob Celebrate Chocolate Lager"",""Burnin' Helles"",""Michelob Ultra Tuscan Orange Grapefruit"",""Natty Daddy"",""Hurricane High Gravity Lager"",""Michelob Black & Tan"",""Safari Amber"",""Ascent 54"",""Spring Heat Spiced Wheat"",""Bud Dry"",""Michelob Rye P.A."",""Winter's Bourbon Cask Ale"",""Michelob Irish Red"",""Tarpon Spoon"",""Michelob Pale Ale"",""Red Fox Amber Ale"",""Michelob Ultra Lime Cactus"",""Michelob Ultra Dragon Fruit Peach"",""Michelob Ginger Wheat"",""Michelob All Malt"",""King Cobra Premium Malt Liquor"",""Michelob Ultra"",""Michelob Porter"",""O'Doul's"",""Michelob Ultra Pomegranate Raspberry"",""Jack's Pumpkin Spice Ale"",""Michelob Golden Draft"",""Killarney's Red Lager"",""Bud Extra"",""Michelob Honey Lager"",""Budweiser Select 55"",""Busch NA"",""Michelob Celebrate Vanilla Oak"",""Red Wolf"",""Lone Palm Ale"",""Hurricane"",""Demon's Hop Yard IPA"",""Michelob Hefeweizen"",""Brewmasters Private Reserve 2007"",""Wild Blue (Blueberry Lager)"",""Bare Knuckle Stout"",""Aruba Red"",""O'Doul's Amber"",""Michelob Pumpkin Spice Ale"",""Bud Light Chelada"",""Michelob Marzen"",""Michelob Hop Hound Amber Wheat"",""Organic Wild Hop Lager"",""Brew Masters Private Reserve"",""Shock Top Pumpkin Wheat"",""Pacific Ridge Pale Ale"",""Hurricane Ice"",""Michelob Ultra Amber"",""Shock Top Raspberry Wheat"",""Bud Ice Light"",""Michelob Honey Wheat Ale"",""Mule Kick Oatmeal Stout"",""Skipjack Amber"",""Anheuser World Lager"",""ZiegenBock Amber"",""Busch Ice""]","[""37389"",""1642"",""1253"",""1252"",""1320"",""34257"",""1390"",""41821"",""653"",""65"",""39908"",""1183"",""20732"",""30727"",""1524"",""2639"",""51464"",""43118"",""32543"",""7313"",""39005"",""670"",""43929"",""33770"",""31995"",""36811"",""73223"",""25007"",""1380"",""3165"",""36456"",""28900"",""2825"",""52776"",""27354"",""44802"",""36425"",""327"",""40075"",""36812"",""57440"",""57410"",""6897"",""66"",""3734"",""31731"",""5727"",""36327"",""26234"",""2682"",""850"",""20638"",""2417"",""52480"",""13733"",""27004"",""7202"",""30549"",""2186"",""30064"",""2193"",""39004"",""26049"",""8842"",""2895"",""5728"",""36025"",""37424"",""2209"",""47290"",""39011"",""26900"",""72412"",""15301"",""14624"",""28001"",""67238"",""3092"",""49085"",""34684"",""37134"",""10096"",""2544"",""3474""]",84,2.80683836589698,2.44966379091601,2.75177619893428,2.54627632580563,2.5007929459528,15764
"Antarctica (Companhia Brasileira De Bebidas)",2479,"[""Antarctica Pilsen"",""Bohemia"",""Bohemia Weiss"",""Bohemia Escura"",""Original"",""Malzbier""]","[""6395"",""6510"",""18034"",""18033"",""18032"",""6918""]",6,3.04225352112676,2.66901408450704,3.11267605633803,2.92253521126761,2.85915492957746,71
"Antares",11111,"[""Antares Barleywine"",""Imperial Stout"",""Simpatico"",""Cream Stout"",""Honey Beer"",""Kolsch"",""Porter"",""Scotch""]","[""39925"",""31365"",""42535"",""48705"",""48670"",""38091"",""22847"",""22848""]",8,3.38405797101449,3.42028985507246,3.57246376811594,3.3695652173913,3.3695652173913,69
"Appalachian Brewing Company",18968,"[""Purist Pale Ale"",""Hoppy Trails IPA"",""Major Hops Olde Ale"",""Broad Street Barley Wine"",""Water Gap Wheat"",""Koning De Quad"",""Trailblaze Organic Brown Ale"",""Celtic Knot Irish Red Ale"",""Jolly Scot Scottish Ale"",""Riverside Red"",""Black IPA"",""Zoigl Star Lager"",""Obbie's Grand Cru"",""Montbello Farm Dubbel"",""Mad Cameron Belgian White"",""Rauchbock"",""Framboise"",""Pennypacker Porter"",""Kipona Fest"",""Peregrine Pilsner"",""Mountain Lager"",""Espresso Stout"",""Rockville Rye Ale"",""Vienna Lager"",""Raspberry Imperial Stout"",""ABC ESB"",""Kriek"",""Outta Focus Double IPA"",""Hinterland Hefe Weizen"",""Susquehanna Stout"",""Volks Weizenbock"",""Grinnin' Grizzly Spiced Ale"",""Vanilla Porter"",""Blackberry Wheat"",""Anniversary Mai Bock"",""Golden Toos"",""Batch 666"",""Dom Blonde Kölsch"",""Chocolate Cherry Porter"",""Imperial Pilsner"",""Coffee Stout"",""Abbey Roade"",""Big Kahuna Porter  (Coconut Porter)"",""Amber Lager""]","[""5036"",""3827"",""32814"",""6784"",""3857"",""66635"",""38585"",""23220"",""3649"",""3826"",""69083"",""28447"",""31749"",""66634"",""11177"",""44411"",""38047"",""7922"",""5044"",""5043"",""3989"",""56790"",""12889"",""55456"",""68003"",""27034"",""39561"",""61716"",""3990"",""7431"",""7402"",""7100"",""36362"",""51255"",""9707"",""55836"",""46604"",""38269"",""16851"",""57180"",""33641"",""8929"",""37647"",""45026""]",44,3.75247524752475,3.55643564356436,3.73415841584158,3.6,3.66386138613861,1010
"Arbor Brewing Company",1457,"[""Arbor Brewing Jackhammer Old Ale"",""Arbor Brewing Strawberry Blonde"",""Arbor Brewing Big Ben House Mild"",""Arbor Brewing Red Snapper Special Bitter"",""Arbor Brewing Bavarian Bliss"",""Arbor Brasserie Blonde Belgian"",""Arbor Brewing Faricy Fest Irish Stout"",""Arbor Brewing Phat Abbot Belgian Dubbel"",""Arbor Brewing Phat Abbot Belgian Triple"",""Arbor Brewing Terminator Doppelbock"",""Arbor Brewing Huxell Best Bitter"",""Arbor Brewing Velvet Hammer"",""Arbor Brewing Brasserie Greff Framboise"",""Arbor Brewing No Parking Pilsner"",""Arbor Brewing Milestone Porter"",""Arbor Brewing Brasserie Greff Kriek"",""Arbor Brewing Espresso Love"",""Arbor Brewing Sacred Cow IPA"",""Arbor Brewing Triple Stone Extra Special Bitter"",""Arbor Brasserie Greff Blonde"",""Arbor Brewing Flamboyant Wild Red Ale"",""Arbor Brewing Brasserie Blonde Sparkling Ale"",""Arbor Brewing Batch 1000 Smoked Lager"",""Arbor Brewing Tree Fort Beer"",""Dark Corner (Red Cap)"",""Arbor Brewing Olde Number 22 Alt Bier"",""Arbor Brewing HXL"",""Arbor Brewing Duggie Style Rye"",""Arbor Brewing Demetrius"",""Arbor Brewing Fat Abbot Tripel"",""Arbor Brewing Oktoberfest"",""Arbor Brewing Brasserie Greff Brune"",""Arbor Brewing Mackinac Island Fudge Stout"",""Arbor Brewing Saison"",""Arbor Brewing Blackheath Sweet Stout"",""Arbor Brewing Michael Faricy's Stout""]","[""4479"",""52635"",""19398"",""5132"",""5130"",""38588"",""5134"",""7606"",""7523"",""7556"",""5131"",""46915"",""39085"",""19787"",""5136"",""17998"",""38465"",""5133"",""7607"",""31708"",""59459"",""36986"",""13743"",""41723"",""37758"",""4459"",""38589"",""20393"",""61882"",""7142"",""6917"",""19594"",""59648"",""46545"",""20668"",""66641""]",36,3.5506329113924,3.60696202531646,3.65189873417722,3.43354430379747,3.53164556962025,790
"Arcadia Brewing Company",454,"[""Arcadia Sky High Rye"",""Arcadia HopMouth Double IPA"",""Arcadia Loch Down Scotch Ale"",""Arcadia Angler's Ale"",""Arcadia Cereal Killer Barley Wine"",""Arcadia Starboard Stout"",""Arcadia Shipwreck Porter"",""Arcadia London Porter"",""Arcadia Imperial Stout"",""Arcadia Jaw-Jacker"",""Arcadia Big Dick's Olde Ale"",""Arcadia IPA"",""Arcadia Whitsun Ale"",""Arcadia Berry White"",""Bourbon Barrel Aged Shipwreck Porter"",""Arcadia Cocoa Loco"",""Arcadia Whiskey Dick's Bourbon Barrel Aged Olde Ale"",""Arcadia Amber Ale"",""Arcadia Batch #999"",""Arcadia Hop Rocket"",""Arcadia B-Craft Black IPA"",""Arcadia Nut Brown Ale"",""Arcadia Lake Superior ESB"",""Arcadia Special Reserve""]","[""47210"",""27286"",""6384"",""2473"",""33427"",""1569"",""29904"",""4017"",""6407"",""38635"",""33426"",""1925"",""1834"",""17493"",""65809"",""35385"",""46993"",""24012"",""19913"",""40267"",""60469"",""2866"",""6409"",""6398""]",24,3.67190949227373,3.69522626931567,3.79718543046358,3.65742273730684,3.67935982339956,3624
"Arcense Stoombierbouwerij (Hertog Jan Brouwerij)",530,"[""Hertog Jan Grand Prestige"",""Hertog Jan Pils"",""Hertog Jan Tripel"",""Hertog Jan Karakter"",""Hertog Jan Dubbel"",""Hertog Jan Primator"",""Hertog Jan Bockbier"",""Hertog Jan Weizener""]","[""5863"",""5859"",""5862"",""21926"",""5861"",""5860"",""5864"",""42297""]",8,3.57228915662651,3.53012048192771,3.58433734939759,3.49397590361446,3.55421686746988,83
"Arcobräu Gräfliches Brauhaus",5709,"[""Arcobräu Zwickl Lager"",""Arcobräu Urfass Premium Hell"",""Arcobräu Dark Lager Beer"",""Arcobräu Bavarian Wheat Beer"",""Arcobräu Bavarian Dark Wheat Beer""]","[""65663"",""20923"",""20050"",""18625"",""18627""]",5,3.81506849315068,3.47945205479452,3.75342465753425,3.65068493150685,3.65753424657534,73
"Arctic Craft Brewery",12015,"[""Amber"",""Sled Dog Milk Stout"",""Vanilla Porter"",""Lager"",""Porter"",""Milk Stout"",""On-On Ale""]","[""33097"",""29684"",""35766"",""32323"",""36496"",""43152"",""39696""]",7,3.5,3.43548387096774,3.2741935483871,3.41935483870968,3.38709677419355,31
"Artisan's Brewery & Italian Grill",1318,"[""Toms River Red"",""Doppelbock"",""Scottish Style Ale"",""Vienna Lager"",""Hefeweizen"",""West Coast IPA"",""Maibock"",""Maxwell's Dry Stout"",""Winter Warmer"",""Pumpkin Porter"",""Porter"",""Amber Ale"",""Pilsner"",""Short Order Porter"",""Red Ale""]","[""15248"",""41776"",""16580"",""40747"",""19410"",""16155"",""30579"",""26578"",""14855"",""45460"",""55102"",""41497"",""16154"",""3633"",""41496""]",15,3.41666666666667,3.27777777777778,3.68055555555556,3.29166666666667,3.375,36
"AS Tartu Õlletehas",1349,"[""A. Le Coq Double Bock"",""A. Le Coq Porter"",""Viru"",""A. Le Coq Premium"",""A. Le Coq Jõuluporter""]","[""18187"",""14412"",""29565"",""3669"",""14411""]",5,2.88235294117647,2.64705882352941,2.96470588235294,2.80588235294118,2.74117647058824,85
"Asahi Breweries Ltd",716,"[""Asahi Super Dry"",""Asahi Black (Kuronama)"",""Asahi Honnama Aqua Blue"",""The Master"",""Asahi Honnama Red"",""Asahi Stout"",""Asahi Draft (Jukusen)"",""Asahi Select"",""Asahi Fujisan Beer"",""Prime Time""]","[""2779"",""3969"",""11968"",""52201"",""19641"",""7561"",""2126"",""24204"",""28329"",""31439""]",10,3.12539184952978,2.70297805642633,3.03526645768025,2.9012539184953,2.84561128526646,638
"Asheville Brewing Company",11597,"[""Shiva IPA"",""Marzen"",""Ninja Porter"",""MOOG Filtered Ale"",""Escape Artist Pale Ale"",""Old School Pale Ale"",""Rocket Girl"",""Houdini ESP"",""Red Light"",""Stuntman Brown"",""Scout Stout"",""Christmas Jam White Ale"",""Scottish Brown Ale""]","[""37328"",""38606"",""37327"",""59878"",""63805"",""48179"",""67059"",""37329"",""38607"",""67198"",""55391"",""55062"",""48276""]",13,3.75862068965517,3.49310344827586,3.71379310344828,3.58275862068966,3.59655172413793,145
"Asheville Pizza and Brewing Co.",1847,"[""Rocket Girl"",""Shiva IPA"",""Stuntman Brown"",""Scottish Ale"",""Scout Stout"",""Rolands ESB"",""Houdini ESP"",""Old School Pale Ale"",""Ninja Porter"",""Red Light IPA"",""Amber Ale""]","[""51831"",""5062"",""66544"",""22126"",""5064"",""5065"",""5063"",""48297"",""38259"",""22135"",""48296""]",11,3.82786885245902,3.49180327868852,3.66393442622951,3.63934426229508,3.70491803278689,61
"Astoria Brewing Company / Wet Dog Cafe",9869,"[""Imperial Oatmeal Stout"",""Shipwreck Stout"",""Bitter Bitch Imperial IPA"",""Blueberry Lambic"",""Espresso Stout""]","[""24518"",""18882"",""31604"",""61019"",""59210""]",5,4.08823529411765,4.05882352941176,3.94117647058824,4.05882352941176,4.08823529411765,17
